Reading ID, Time (µs), Force (N) 
3217,12533127,64
3218,12536175,64
3219,12539224,64
3220,12542274,64
3221,12545330,64
3222,12548371,64
3223,12551420,64
3224,12555517,64
3225,12558516,64
3226,12560568,64
3227,12563618,64
3228,12566665,64
3229,12569713,64
3230,12572761,64
3231,12575814,64
3232,12578859,64
3233,12581908,64
3234,12584956,64
3235,12588006,64
3236,12591065,141
3237,12594103,64
3238,12597152,64
3239,12600200,64
3240,12604517,64
3241,12607518,64
3242,12610512,64
3243,12613408,64
3244,12615446,64
3245,12618494,64
3246,12621544,64
3247,12624596,64
3248,12627645,64
3249,12630690,64
3250,12633738,64
3251,12636787,64
3252,12639837,64
3253,12642886,64
3254,12645934,64
3255,12648982,64
3256,12652517,64
3257,12655514,164
3258,12658511,64
3259,12661178,64
3260,12664226,64
3261,12667275,64
3262,12670324,64
3263,12673375,64
3264,12676421,64
3265,12679470,64
3266,12682525,64
3267,12685567,64
3268,12688619,64
3269,12691667,64
3270,12694714,64
3271,12697763,64
3272,12702517,64
3273,12705517,64
3274,12708515,64
3275,12710009,64
3276,12713010,64
3277,12716056,64
3278,12719115,62
3279,12722156,64
3280,12725202,64
3281,12728251,64
3282,12731300,64
3283,12734348,64
3284,12737408,63
3285,12740452,64
3286,12743495,64
3287,12746544,64
3288,12751517,64
3289,12754516,64
3290,12755741,64
3291,12758740,64
3292,12761787,64
3293,12764835,64
3294,12767884,64
3295,12770934,64
3296,12773984,64
3297,12777030,64
3298,12780079,64
3299,12783128,64
3300,12786178,64
3301,12789227,64
3302,12792274,64
3303,12795330,64
3304,12799517,64
3305,12802516,64
3306,12805516,64
3307,12807531,64
3308,12810567,64
3309,12813616,64
3310,12816664,64
3311,12819717,64
3312,12822763,64
3313,12825811,64
3314,12828860,64
3315,12831909,64
3316,12834959,64
3317,12838008,64
3318,12841070,142
3319,12844104,64
3320,12848515,64
3321,12851517,63
3322,12854516,63
3323,12856300,63
3324,12859361,63
3325,12862397,63
3326,12865466,139
3327,12868509,63
3328,12871549,63
3329,12874593,63
3330,12877641,63
3331,12880690,63
3332,12883740,64
3333,12886788,63
3334,12889836,63
3335,12892885,63
3336,12897517,63
3337,12900516,64
3338,12902034,62
3339,12905093,63
3340,12908128,63
3341,12911177,64
3342,12914225,64
3343,12917277,63
3344,12920323,64
3345,12923372,64
3346,12926420,64
3347,12929469,64
3348,12932526,64
3349,12935569,64
3350,12938615,64
3351,12941664,64
3352,12946517,64
3353,12949519,64
3354,12952515,64
3355,12953888,64
3356,12956909,64
3357,12959958,64
3358,12963005,64
3359,12966059,64
3360,12969115,64
3361,12972151,64
3362,12975200,64
3363,12978248,64
3364,12981299,64
3365,12984347,64
3366,12987395,64
3367,12990443,64
3368,12993517,64
3369,12998516,64
3370,12999882,64
3371,13002637,63
3372,13005687,63
3373,13008734,64
3374,13011787,64
3375,13014834,63
3376,13017881,64
3377,13020930,63
3378,13023979,63
3379,13027029,63
3380,13030078,64
3381,13033125,63
3382,13036173,64
3383,13039222,64
3384,13043517,64
3385,13046515,64
3386,13049516,64
3387,13051427,64
3388,13054465,64
3389,13057519,64
3390,13060563,64
3391,13063612,64
3392,13066658,64
3393,13069707,64
3394,13072755,64
3395,13075805,64
3396,13078853,64
3397,13081901,64
3398,13084950,64
3399,13087999,63
3400,13091516,140
3401,13094513,63
3402,13097515,63
3403,13100197,63
3404,13103243,63
3405,13106291,63
3406,13109341,63
3407,13112389,63
3408,13115437,63
3409,13118485,63
3410,13121541,63
3411,13124592,63
3412,13127640,63
3413,13130679,63
3414,13133729,63
3415,13136774,63
3416,13141517,63
3417,13144513,63
3418,13147516,63
3419,13148964,63
3420,13152026,63
3421,13155078,74
3422,13158119,63
3423,13161169,63
3424,13164215,63
3425,13167264,63
3426,13170312,63
3427,13173364,63
3428,13176411,63
3429,13179460,63
3430,13182515,63
3431,13185558,63
3432,13190515,63
3433,13193516,63
3434,13194726,63
3435,13197759,63
3436,13200802,63
3437,13203850,63
3438,13206903,63
3439,13209948,63
3440,13212997,63
3441,13216045,63
3442,13219102,63
3443,13222144,63
3444,13225194,63
3445,13228241,63
3446,13231291,63
3447,13234339,63
3448,13238515,63
3449,13241518,63
3450,13244513,63
3451,13246544,63
3452,13249587,63
3453,13252633,63
3454,13255699,63
3455,13258736,63
3456,13261781,63
3457,13264829,63
3458,13267879,63
3459,13270927,63
3460,13273978,63
3461,13277026,64
3462,13280075,64
3463,13283124,63
3464,13287515,63
3465,13290513,64
3466,13292273,64
3467,13295324,64
3468,13298365,64
3469,13301417,64
3470,13304465,64
3471,13307522,64
3472,13310564,64
3473,13313612,63
3474,13316661,63
3475,13319710,63
3476,13322760,64
3477,13325809,64
3478,13328856,63
3479,13331906,63
3480,13336517,63
3481,13339518,63
3482,13342515,64
3483,13344100,64
3484,13347153,64
3485,13350199,64
3486,13353250,63
3487,13356299,63
3488,13359356,63
3489,13362395,63
3490,13365445,63
3491,13368494,63
3492,13371544,63
3493,13374591,63
3494,13377641,63
3495,13380690,63
3496,13385514,63
3497,13388506,63
3498,13389831,63
3499,13392877,63
3500,13395926,63
3501,13398975,63
3502,13402024,63
3503,13405072,63
3504,13408122,63
3505,13411170,63
3506,13414219,63
3507,13417268,63
3508,13420317,63
3509,13423366,63
3510,13426415,63
3511,13429464,63
3512,13434507,63
3513,13437509,63
3514,13440512,63
3515,13441853,63
3516,13444714,63
3517,13447759,63
3518,13450807,63
3519,13453856,63
3520,13456905,63
3521,13459954,63
3522,13463003,63
3523,13466052,63
3524,13469101,63
3525,13472150,63
3526,13475199,63
3527,13478247,63
3528,13482510,63
3529,13485510,63
3530,13487396,63
3531,13490443,63
3532,13493492,63
3533,13496541,63
3534,13499590,63
3535,13502638,63
3536,13505688,63
3537,13508737,63
3538,13511786,63
3539,13514834,63
3540,13517883,63
3541,13520932,63
3542,13523981,63
3543,13527030,63
3544,13531510,63
3545,13534510,63
3546,13537509,63
3547,13539226,63
3548,13542275,63
3549,13545323,63
3550,13548376,63
3551,13551423,63
3552,13554471,63
3553,13557526,63
3554,13560568,63
3555,13563617,63
3556,13566666,63
3557,13569715,63
3558,13572764,63
3559,13575813,63
3560,13580510,63
3561,13583510,63
3562,13584962,63
3563,13588009,63
3564,13591059,63
3565,13594107,63
3566,13597156,63
3567,13600205,63
3568,13603254,63
3569,13606303,63
3570,13609352,63
3571,13612401,63
3572,13615450,63
3573,13618505,63
3574,13621548,63
3575,13624597,63
3576,13629510,63
3577,13632511,63
3578,13635510,63
3579,13636839,63
3580,13639842,63
3581,13642891,63
3582,13645940,63
3583,13648989,63
3584,13652039,63
3585,13655088,63
3586,13658137,63
3587,13661186,63
3588,13664235,63
3589,13667284,63
3590,13670333,63
3591,13673382,63
3592,13677511,63
3593,13680508,63
3594,13683511,63
3595,13685578,63
3596,13688627,63
3597,13691676,63
3598,13694725,63
3599,13697775,63
3600,13700823,63
3601,13703872,63
3602,13706921,63
3603,13709971,63
3604,13713020,63
3605,13716069,63
3606,13719117,63
3607,13722167,63
3608,13726510,63
3609,13729510,63
3610,13731316,63
3611,13734363,63
3612,13737412,63
3613,13740465,63
3614,13743518,63
3615,13746559,63
3616,13749608,63
3617,13752657,63
3618,13755706,63
3619,13758755,63
3620,13761805,63
3621,13764853,63
3622,13767902,63
3623,13770952,63
3624,13774510,63
3625,13777511,63
3626,13780508,63
3627,13783506,63
3628,13786196,63
3629,13789245,63
3630,13792294,63
3631,13795343,63
3632,13798392,63
3633,13801441,63
3634,13804490,63
3635,13807539,63
3636,13810588,63
3637,13813637,63
3638,13816686,63
3639,13819735,63
3640,13824510,63
3641,13827511,63
3642,13828884,63
3643,13831931,63
3644,13834980,63
3645,13838030,41
3646,13841078,63
3647,13844127,63
3648,13847178,63
3649,13850245,63
3650,13853287,63
3651,13856344,63
3652,13859382,63
3653,13862431,63
3654,13865481,63
3655,13868536,63
3656,13873515,63
3657,13876517,63
3658,13879514,63
3659,13881011,63
3660,13883779,63
3661,13886823,63
3662,13889871,63
3663,13892921,63
3664,13895969,63
3665,13899022,63
3666,13902084,151
3667,13905116,63
3668,13908166,63
3669,13911214,63
3670,13914265,63
3671,13917311,63
3672,13921517,63
3673,13924512,63
3674,13926462,63
3675,13929519,63
3676,13932558,63
3677,13935604,63
3678,13938653,63
3679,13941702,63
3680,13944752,63
3681,13947800,63
3682,13950849,63
3683,13953897,63
3684,13956946,63
3685,13959995,63
3686,13963047,63
3687,13966100,63
3688,13970515,63
3689,13973515,63
3690,13976515,63
3691,13978346,63
3692,13981339,63
3693,13984386,63
3694,13987433,63
3695,13990484,63
3696,13993538,63
3697,13996583,63
3698,13999629,63
3699,14002681,63
3700,14005727,63
3701,14008777,63
3702,14011826,63
3703,14014875,63
3704,14019517,63
3705,14022512,63
3706,14024024,63
3707,14027076,63
3708,14030124,63
3709,14033168,63
3710,14036218,63
3711,14039266,63
3712,14042317,63
3713,14045363,63
3714,14048414,63
3715,14051461,63
3716,14054518,63
3717,14057560,63
3718,14060612,63
3719,14063658,63
3720,14068515,63
3721,14071513,63
3722,14074516,63
3723,14075927,63
3724,14078912,63
3725,14081952,63
3726,14085001,63
3727,14088056,39
3728,14091102,63
3729,14094152,63
3730,14097199,63
3731,14100249,63
3732,14103297,63
3733,14106348,63
3734,14109386,63
3735,14112434,63
3736,14115509,63
3737,14120512,63
3738,14121969,63
3739,14124631,63
3740,14127680,63
3741,14130729,63
3742,14133777,63
3743,14136826,63
3744,14139875,63
3745,14142924,63
3746,14145973,63
3747,14149022,63
3748,14152070,63
3749,14155119,63
3750,14158168,63
3751,14161217,63
3752,14165510,63
3753,14168511,63
3754,14171508,63
3755,14173414,63
3756,14176462,63
3757,14179518,63
3758,14182560,63
3759,14185609,63
3760,14188658,63
3761,14191707,63
3762,14194756,63
3763,14197805,63
3764,14200854,63
3765,14203903,63
3766,14206952,63
3767,14210001,63
3768,14213511,63
3769,14216509,63
3770,14219506,63
3771,14222197,63
3772,14225246,63
3773,14228295,63
3774,14231344,63
3775,14234393,63
3776,14237442,63
3777,14240491,63
3778,14243540,63
3779,14246589,63
3780,14249638,63
3781,14252687,63
3782,14255736,63
3783,14258785,63
3784,14263510,63
3785,14266511,63
3786,14269508,63
3787,14270982,63
3788,14274030,63
3789,14277079,63
3790,14280128,63
3791,14283177,63
3792,14286226,63
3793,14289274,63
3794,14292324,63
3795,14295372,63
3796,14298421,63
3797,14301470,63
3798,14304526,63
3799,14307569,63
3800,14312510,63
3801,14315510,63
3802,14316719,63
3803,14319765,63
3804,14322814,63
3805,14325863,63
3806,14328912,63
3807,14331961,63
3808,14335010,63
3809,14338059,63
3810,14341107,63
3811,14344156,63
3812,14347205,63
3813,14350254,63
3814,14353303,63
3815,14356352,63
3816,14360513,63
3817,14363509,63
3818,14366510,63
3819,14368548,63
3820,14371596,63
3821,14374645,63
3822,14377694,63
3823,14380743,63
3824,14383792,63
3825,14386841,63
3826,14389890,63
3827,14392939,63
3828,14395987,63
3829,14399037,63
3830,14402085,63
3831,14405134,63
3832,14409513,63
3833,14412506,63
3834,14415507,63
3835,14417333,63
3836,14420379,63
3837,14423428,63
3838,14426477,63
3839,14429533,63
3840,14432575,63
3841,14435624,63
3842,14438673,63
3843,14441721,63
3844,14444770,63
3845,14447819,63
3846,14450868,63
3847,14453917,63
3848,14458513,63
3849,14461508,63
3850,14463067,63
3851,14466113,63
3852,14469162,63
3853,14472211,63
3854,14475260,63
3855,14478308,63
3856,14481357,63
3857,14484406,63
3858,14487455,63
3859,14490511,63
3860,14493553,63
3861,14496602,63
3862,14499652,63
3863,14502701,63
3864,14507513,63
3865,14510511,63
3866,14513509,63
3867,14514897,63
3868,14517946,63
3869,14520995,63
3870,14524044,63
3871,14527092,63
3872,14530141,63
3873,14533190,63
3874,14536239,63
3875,14539288,63
3876,14542337,63
3877,14545386,63
3878,14548435,63
3879,14551484,63
3880,14556513,63
3881,14559508,63
3882,14560688,63
3883,14563679,63
3884,14566728,63
3885,14569777,63
3886,14572826,63
3887,14575875,63
3888,14578924,63
3889,14581973,63
3890,14585022,63
3891,14588071,63
3892,14591119,63
3893,14594168,63
3894,14597217,63
3895,14600266,63
3896,14604513,63
3897,14607511,63
3898,14610509,63
3899,14612462,63
3900,14615517,63
3901,14618559,63
3902,14621608,63
3903,14624657,63
3904,14627706,63
3905,14630755,63
3906,14633803,63
3907,14636852,63
3908,14639901,63
3909,14642950,63
3910,14646000,63
3911,14649049,63
3912,14653513,63
3913,14656508,63
3914,14658199,63
3915,14661245,63
3916,14664294,63
3917,14667343,63
3918,14670392,63
3919,14673441,63
3920,14676490,63
3921,14679538,63
3922,14682587,63
3923,14685636,63
3924,14688685,63
3925,14691734,63
3926,14694783,63
3927,14697832,63
3928,14702513,63
3929,14705511,63
3930,14708509,63
3931,14710029,63
3932,14713077,63
3933,14716126,63
3934,14719175,63
3935,14722225,63
3936,14725274,63
3937,14728323,63
3938,14731372,63
3939,14734421,63
3940,14737469,63
3941,14740525,63
3942,14743568,63
3943,14746616,63
3944,14751513,63
3945,14754508,63
3946,14755767,63
3947,14758812,63
3948,14761861,63
3949,14764910,63
3950,14767959,63
3951,14771009,63
3952,14774057,63
3953,14777107,63
3954,14780156,63
3955,14783204,63
3956,14786253,63
3957,14789302,63
3958,14792351,63
3959,14795400,63
3960,14799513,63
3961,14802511,63
3962,14805509,63
3963,14807596,63
3964,14810645,63
3965,14813693,63
3966,14816742,63
3967,14819791,63
3968,14822840,63
3969,14825889,63
3970,14828937,63
3971,14831986,63
3972,14835035,63
3973,14838083,63
3974,14841132,63
3975,14844181,63
3976,14848513,63
3977,14851508,63
3978,14853330,63
3979,14856376,63
3980,14859424,63
3981,14862473,63
3982,14865528,63
3983,14868571,63
3984,14871619,63
3985,14874669,63
3986,14877717,63
3987,14880766,63
3988,14883815,62
3989,14886864,63
3990,14889913,63
3991,14892961,63
3992,14896513,63
3993,14899511,63
3994,14902508,63
3995,14905505,63
3996,14908206,63
3997,14911255,63
3998,14914303,63
3999,14917352,63
4000,14920401,63
4001,14923450,63
4002,14926505,63
4003,14929548,63
4004,14932596,63
4005,14935646,63
4006,14938694,63
4007,14941743,63
4008,14946513,62
4009,14949508,63
4010,14950893,63
4011,14953939,63
4012,14956987,62
4013,14960036,62
4014,14963085,63
4015,14966134,63
4016,14969183,63
4017,14972231,63
4018,14975280,63
4019,14978329,63
4020,14981378,63
4021,14984427,63
4022,14987475,63
4023,14990531,63
4024,14995513,63
4025,14998511,63
4026,15001509,63
4027,15002834,63
4028,15005769,63
4029,15008817,63
4030,15011866,63
4031,15014915,63
4032,15017964,62
4033,15021013,63
4034,15024061,63
4035,15027110,63
4036,15030159,63
4037,15033208,63
4038,15036256,63
4039,15039305,63
4040,15043513,62
4041,15046508,63
4042,15048455,63
4043,15051507,63
4044,15054549,62
4045,15057598,63
4046,15060647,63
4047,15063695,63
4048,15066744,62
4049,15069793,62
4050,15072842,63
4051,15075891,62
4052,15078940,63
4053,15081988,63
4054,15085037,62
4055,15088086,62
4056,15092513,63
4057,15095511,63
4058,15098509,63
4059,15100282,63
4060,15103330,62
4061,15106379,63
4062,15109427,63
4063,15112476,63
4064,15115531,63
4065,15118573,63
4066,15121622,63
4067,15124671,63
4068,15127719,63
4069,15130768,63
4070,15133817,63
4071,15136866,63
4072,15141513,63
4073,15144508,63
4074,15146048,63
4075,15149061,63
4076,15152110,63
4077,15155159,63
4078,15158208,63
4079,15161257,63
4080,15164306,63
4081,15167355,63
4082,15170404,63
4083,15173453,63
4084,15176509,63
4085,15179551,63
4086,15182600,63
4087,15185648,63
4088,15190513,63
4089,15193511,63
4090,15196509,63
4091,15197844,63
4092,15200892,63
4093,15203941,63
4094,15206990,62
4095,15210039,62
4096,15213088,63
4097,15216137,62
4098,15219186,62
4099,15222234,62
4100,15225283,62
4101,15228332,62
4102,15231381,62
4103,15234449,62
4104,15237515,62
4105,15242517,62
4106,15245513,62
4107,15246920,62
4108,15249685,62
4109,15252737,62
4110,15255780,62
4111,15258828,62
4112,15261877,62
4113,15264926,62
4114,15267976,62
4115,15271025,62
4116,15274073,62
4117,15277122,62
4118,15280170,62
4119,15283222,62
4120,15287517,62
4121,15290513,62
4122,15292367,62
4123,15295420,62
4124,15298465,62
4125,15301528,62
4126,15304564,62
4127,15307612,62
4128,15310661,62
4129,15313710,62
4130,15316759,62
4131,15319809,62
4132,15322856,62
4133,15325905,62
4134,15328954,62
4135,15332004,62
4136,15335517,42
4137,15338515,62
4138,15341512,62
4139,15344514,62
4140,15347254,62
4141,15350297,62
4142,15353354,62
4143,15356393,62
4144,15359442,62
4145,15362491,62
4146,15365535,62
4147,15368578,62
4148,15371627,62
4149,15374675,62
4150,15377724,62
4151,15380773,62
4152,15385513,62
4153,15388507,62
4154,15389920,62
4155,15392968,62
4156,15396018,62
4157,15399066,62
4158,15402115,62
4159,15405164,62
4160,15408212,62
4161,15411261,62
4162,15414310,62
4163,15417358,62
4164,15420407,62
4165,15423456,62
4166,15426511,62
4167,15429553,62
4168,15434517,62
4169,15437505,62
4170,15440512,62
4171,15443507,62
4172,15446506,61
4173,15449509,61
4174,15452509,61
4175,15455506,61
4176,15456993,61
4177,15460042,61
4178,15463090,61
4179,15466139,61
4180,15469203,61
4181,15472257,61
4182,15475292,61
4183,15478354,61
4184,15482517,61
4185,15485514,61
4186,15488516,61
4187,15490547,61
4188,15493588,61
4189,15496639,61
4190,15499688,61
4191,15502741,61
4192,15505785,61
4193,15508835,61
4194,15511883,61
4195,15514932,61
4196,15517981,61
4197,15521034,61
4198,15524091,60
4199,15527128,60
4200,15531517,60
4201,15534519,60
4202,15537513,60
4203,15539366,60
4204,15542374,60
4205,15545420,59
4206,15548469,59
4207,15551527,59
4208,15554568,59
4209,15557615,59
4210,15560665,59
4211,15563713,59
4212,15566764,59
4213,15569812,59
4214,15572860,59
4215,15575908,59
4216,15580517,59
4217,15583516,59
4218,15585058,59
4219,15588113,59
4220,15591153,59
4221,15594201,59
4222,15597250,59
4223,15600290,59
4224,15603338,60
4225,15606387,60
4226,15609436,60
4227,15612485,60
4228,15615534,60
4229,15618593,61
4230,15621650,61
4231,15624693,61
4232,15629516,62
4233,15632513,62
4234,15635516,62
4235,15636992,62
4236,15639937,63
4237,15642984,63
4238,15646031,63
4239,15649089,64
4240,15652130,64
4241,15655178,64
4242,15658227,65
4243,15661276,65
4244,15664324,65
4245,15667375,65
4246,15670422,66
4247,15673473,66
4248,15678517,67
4249,15681513,67
4250,15682725,67
4251,15685672,67
4252,15688722,68
4253,15691764,68
4254,15694814,68
4255,15697862,68
4256,15700913,68
4257,15703961,68
4258,15707010,68
4259,15710059,68
4260,15713109,68
4261,15716158,68
4262,15719208,68
4263,15722255,68
4264,15726517,68
4265,15729518,68
4266,15732515,68
4267,15734454,68
4268,15737513,67
4269,15740552,67
4270,15743601,67
4271,15746650,67
4272,15749711,67
4273,15752757,66
4274,15755798,66
4275,15758846,66
4276,15761896,66
4277,15764945,65
4278,15767995,65
4279,15771048,65
4280,15774517,65
4281,15777514,64
4282,15780513,64
4283,15783245,64
4284,15786293,64
4285,15789348,63
4286,15792388,63
4287,15795437,63
4288,15798487,62
4289,15801543,62
4290,15804585,62
4291,15807634,62
4292,15810683,61
4293,15813733,61
4294,15816783,61
4295,15819831,60
4296,15824517,60
4297,15827519,60
4298,15830515,60
4299,15832031,60
4300,15835092,59
4301,15838123,59
4302,15841174,59
4303,15844223,59
4304,15847276,58
4305,15850321,58
4306,15853371,58
4307,15856419,58
4308,15859469,58
4309,15862526,58
4310,15865567,58
4311,15868615,58
4312,15873517,58
4313,15876515,58
4314,15877775,127
4315,15880818,58
4316,15883863,58
4317,15886908,58
4318,15889958,58
4319,15893006,58
4320,15896059,58
4321,15899110,58
4322,15902156,58
4323,15905204,59
4324,15908253,59
4325,15911304,59
4326,15914351,59
4327,15917400,59
4328,15921517,59
4329,15924516,59
4330,15927514,59
4331,15929602,59
4332,15932645,59
4333,15935692,60
4334,15938741,60
4335,15941790,60
4336,15944840,60
4337,15947889,60
4338,15950937,60
4339,15953986,61
4340,15957036,61
4341,15960085,61
4342,15963134,61
4343,15966182,61
4344,15970515,62
4345,15973514,62
4346,15976516,62
4347,15978379,62
4348,15981431,62
4349,15984476,62
4350,15987533,62
4351,15990575,62
4352,15993626,62
4353,15996674,62
4354,15999723,61
4355,16002771,61
4356,16005821,61
4357,16008875,61
4358,16011929,61
4359,16014968,61
4360,16018517,60
4361,16021513,126
4362,16024515,60
4363,16027175,60
4364,16030215,59
4365,16033263,59
4366,16036311,59
4367,16039361,59
4368,16042410,58
4369,16045460,58
4370,16048514,58
4371,16051556,58
4372,16054605,58
4373,16057655,58
4374,16060704,58
4375,16063752,58
4376,16068517,58
4377,16071518,57
4378,16074515,57
4379,16076137,57
4380,16079001,57
4381,16082046,57
4382,16085107,57
4383,16088145,57
4384,16091196,57
4385,16094243,57
4386,16097291,57
4387,16100340,57
4388,16103389,58
4389,16106441,58
4390,16109487,58
4391,16112541,59
4392,16117517,59
4393,16120515,60
4394,16121811,60
4395,16124736,61
4396,16127782,61
4397,16130829,62
4398,16133880,63
4399,16136926,63
4400,16139992,64
4401,16143033,64
4402,16146077,65
4403,16149126,65
4404,16152175,66
4405,16155226,66
4406,16158274,67
4407,16161330,68
4408,16165517,68
4409,16168516,69
4410,16171516,69
4411,16173530,70
4412,16176568,70
4413,16179615,71
4414,16182664,71
4415,16185713,72
4416,16188763,72
4417,16191811,72
4418,16194861,72
4419,16197910,72
4420,16200959,73
4421,16204009,73
4422,16207071,160
4423,16210108,73
4424,16214517,73
4425,16217513,73
4426,16219264,73
4427,16222307,73
4428,16225363,73
4429,16228402,73
4430,16231451,72
4431,16234506,72
4432,16237550,72
4433,16240599,71
4434,16243647,71
4435,16246697,71
4436,16249746,71
4437,16252796,70
4438,16255845,70
4439,16258894,70
4440,16263517,69
4441,16266514,69
4442,16269517,69
4443,16271282,68
4444,16274139,68
4445,16277189,68
4446,16280237,67
4447,16283287,67
4448,16286337,66
4449,16289386,66
4450,16292434,66
4451,16295483,65
4452,16298538,65
4453,16301582,64
4454,16304630,64
4455,16307679,63
4456,16312517,63
4457,16315513,62
4458,16316817,62
4459,16319879,61
4460,16322927,61
4461,16325972,60
4462,16329021,60
4463,16332069,59
4464,16335129,59
4465,16338168,58
4466,16341217,58
4467,16344265,57
4468,16347315,57
4469,16350364,56
4470,16353414,56
4471,16356461,56
4472,16361516,55
4473,16364514,55
4474,16367514,55
4475,16369169,55
4476,16371706,55
4477,16374756,55
4478,16377804,55
4479,16380853,54
4480,16383906,54
4481,16386952,54
4482,16390000,54
4483,16393051,54
4484,16396098,54
4485,16399156,54
4486,16402204,54
4487,16405245,54
4488,16409517,54
4489,16412514,54
4490,16414391,54
4491,16417447,54
4492,16420493,54
4493,16423543,54
4494,16426588,54
4495,16429638,54
4496,16432687,54
4497,16435736,54
4498,16438784,55
4499,16441834,54
4500,16444883,54
4501,16447934,55
4502,16450983,55
4503,16454033,55
4504,16458517,55
4505,16461517,55
4506,16464515,55
4507,16466421,55
4508,16469285,55
4509,16472330,55
4510,16475380,55
4511,16478429,56
4512,16481480,56
4513,16484534,56
4514,16487576,56
4515,16490625,57
4516,16493674,57
4517,16496724,57
4518,16499774,58
4519,16502821,58
4520,16507517,58
4521,16510514,59
4522,16511968,59
4523,16515025,59
4524,16518066,60
4525,16521116,61
4526,16524164,61
4527,16527232,135
4528,16530271,62
4529,16533320,63
4530,16536362,63
4531,16539410,64
4532,16542460,65
4533,16545516,65
4534,16548558,65
4535,16551607,66
4536,16556517,67
4537,16559518,67
4538,16562515,67
4539,16564162,68
4540,16566854,68
4541,16569900,68
4542,16572949,69
4543,16575998,69
4544,16579053,66
4545,16582097,69
4546,16585145,69
4547,16588194,69
4548,16591243,70
4549,16594293,70
4550,16597351,69
4551,16600389,69
4552,16604517,69
4553,16607512,69
4554,16609552,70
4555,16612588,70
4556,16615635,70
4557,16618683,70
4558,16621733,70
4559,16624781,70
4560,16627832,70
4561,16630880,70
4562,16633928,70
4563,16636977,69
4564,16640026,69
4565,16643084,69
4566,16646125,69
4567,16649173,69
4568,16653515,69
4569,16656515,69
4570,16659517,69
4571,16661374,69
4572,16664420,69
4573,16667469,68
4574,16670525,68
4575,16673567,68
4576,16676618,68
4577,16679666,68
4578,16682714,67
4579,16685763,67
4580,16688812,67
4581,16691861,67
4582,16694910,67
4583,16697958,66
4584,16701515,66
4585,16704513,66
4586,16707516,55
4587,16710156,65
4588,16713203,65
4589,16716251,65
4590,16719299,65
4591,16722347,65
4592,16725397,64
4593,16728445,64
4594,16731494,64
4595,16734543,64
4596,16737592,64
4597,16740641,63
4598,16743690,63
4599,16746737,63
4600,16751517,63
4601,16754512,63
4602,16757516,63
4603,16758997,63
4604,16761981,63
4605,16765031,62
4606,16768076,62
4607,16771139,62
4608,16774175,62
4609,16777224,62
4610,16780272,62
4611,16783330,62
4612,16786369,62
4613,16789431,62
4614,16792471,62
4615,16795523,62
4616,16800515,62
4617,16803516,63
4618,16806514,63
4619,16808079,63
4620,16810763,63
4621,16813810,63
4622,16816858,63
4623,16819911,64
4624,16822957,64
4625,16826004,64
4626,16829057,52
4627,16832101,64
4628,16835152,65
4629,16838200,65
4630,16841248,65
4631,16844297,65
4632,16848517,65
4633,16851513,65
4634,16853449,65
4635,16856492,66
4636,16859543,66
4637,16862589,66
4638,16865638,66
4639,16868687,66
4640,16871736,66
4641,16874785,65
4642,16877833,65
4643,16880882,65
4644,16883930,66
4645,16886980,65
4646,16890029,65
4647,16893089,66
4648,16897515,66
4649,16900517,66
4650,16903516,66
4651,16905280,66
4652,16908322,65
4653,16911371,65
4654,16914420,65
4655,16917482,65
4656,16920534,66
4657,16923566,65
4658,16926615,65
4659,16929664,65
4660,16932713,65
4661,16935763,65
4662,16938810,65
4663,16941860,65
4664,16946517,65
4665,16949514,65
4666,16951002,64
4667,16954054,64
4668,16957107,64
4669,16960148,64
4670,16963198,63
4671,16966246,63
4672,16969296,63
4673,16972344,63
4674,16975394,63
4675,16978441,63
4676,16981494,63
4677,16984541,62
4678,16987591,62
4679,16990638,62
4680,16995515,62
4681,16998516,62
4682,17001516,62
4683,17002980,62
4684,17005889,62
4685,17008933,63
4686,17011982,62
4687,17015038,63
4688,17018080,63
4689,17021130,63
4690,17024178,63
4691,17027227,63
4692,17030277,63
4693,17033334,63
4694,17036374,63
4695,17039423,63
4696,17042517,63
4697,17047517,139
4698,17049054,139
4699,17051620,64
4700,17054667,64
4701,17057715,64
4702,17060763,64
4703,17063813,64
4704,17066862,64
4705,17069911,64
4706,17072959,64
4707,17076008,64
4708,17079059,53
4709,17082107,64
4710,17085156,64
4711,17088204,65
4712,17092515,65
4713,17095518,65
4714,17098513,65
4715,17100403,65
4716,17103453,65
4717,17106504,65
4718,17109547,64
4719,17112597,64
4720,17115646,64
4721,17118693,63
4722,17121742,63
4723,17124790,62
4724,17127839,62
4725,17130889,61
4726,17133938,60
4727,17136985,59
4728,17140516,59
4729,17143515,146
4730,17146512,57
4731,17149185,57
4732,17152230,56
4733,17155279,55
4734,17158328,54
4735,17161378,53
4736,17164428,52
4737,17167475,51
4738,17170530,51
4739,17173572,50
4740,17176632,49
4741,17179675,49
4742,17182715,48
4743,17185767,47
4744,17190515,46
4745,17193518,46
4746,17196512,45
4747,17197999,45
4748,17201016,44
4749,17204056,44
4750,17207107,43
4751,17210157,43
4752,17213206,42
4753,17216254,42
4754,17219303,42
4755,17222351,42
4756,17225400,42
4757,17228450,42
4758,17231506,41
4759,17234547,41
4760,17239517,41
4761,17242515,41
4762,17243732,41
4763,17246745,41
4764,17249793,41
4765,17252840,42
4766,17255889,42
4767,17258939,42
4768,17261988,42
4769,17265041,43
