Reading ID, Time (µs), Force (N) 
6610,13017316,53
6611,13018335,54
6612,13019351,52
6613,13020383,52
6614,13021404,54
6615,13022416,54
6616,13023448,54
6617,13024465,56
6618,13025484,57
6619,13026513,56
6620,13027530,57
6621,13028556,57
6622,13029578,56
6623,13030601,56
6624,13031611,55
6625,13032643,55
6626,13033665,54
6627,13034684,54
6628,13035747,53
6629,13036764,52
6630,13037789,53
6631,13038808,54
6632,13039832,54
6633,13040839,56
6634,13041853,57
6635,13042858,56
6636,13043863,56
6637,13044869,57
6638,13045885,57
6639,13046899,56
6640,13047929,55
6641,13048968,55
6642,13050001,53
6643,13051033,54
6644,13052050,53
6645,13053065,52
6646,13054095,53
6647,13055115,53
6648,13056131,55
6649,13057164,54
6650,13058180,56
6651,13059196,56
6652,13060228,56
6653,13061246,58
6654,13062272,58
6655,13063293,55
6656,13064311,56
6657,13065337,55
6658,13066358,54
6659,13067375,53
6660,13068391,53
6661,13069427,53
6662,13070441,53
6663,13071456,53
6664,13072488,54
6665,13073505,54
6666,13074532,56
6667,13075553,56
6668,13076575,57
6669,13077586,56
6670,13078609,58
6671,13079635,57
6672,13080660,55
6673,13081683,55
6674,13082741,54
6675,13083761,53
6676,13084787,53
6677,13085813,53
6678,13086829,53
6679,13087841,54
6680,13088855,54
6681,13089858,55
6682,13090864,55
6683,13091871,56
6684,13092887,56
6685,13093896,57
6686,13094926,57
6687,13095959,56
6688,13096992,55
6689,13098025,56
6690,13099049,54
6691,13100074,54
6692,13101090,53
6693,13102106,52
6694,13103140,53
6695,13104155,52
6696,13105182,54
6697,13106203,55
6698,13107223,55
6699,13108239,57
6700,13109269,56
6701,13110285,56
6702,13111312,58
6703,13112331,58
6704,13113351,56
6705,13114366,55
6706,13115398,53
6707,13116418,53
6708,13117431,53
6709,13118463,53
6710,13119481,53
6711,13120495,53
6712,13121528,53
6713,13122539,54
6714,13123572,55
6715,13124593,56
6716,13125611,57
6717,13126637,56
6718,13127658,57
6719,13128678,58
6720,13129738,56
6721,13130765,56
6722,13131788,55
6723,13132808,53
6724,13133827,53
6725,13134841,54
6726,13135858,53
6727,13136863,52
6728,13137865,52
6729,13138865,54
6730,13139884,55
6731,13140893,55
6732,13141923,56
6733,13142956,56
6734,13143994,57
6735,13145016,58
6736,13146048,57
6737,13147065,56
6738,13148084,55
6739,13149113,54
6740,13150130,54
6741,13151146,53
6742,13152183,54
6743,13153195,52
6744,13154220,53
6745,13155249,54
6746,13156264,54
6747,13157290,55
6748,13158308,56
6749,13159320,57
6750,13160342,57
6751,13161373,57
6752,13162394,57
6753,13163414,57
6754,13164438,56
6755,13165463,54
6756,13166480,53
6757,13167503,53
6758,13168521,54
6759,13169539,52
6760,13170569,53
6761,13171588,53
6762,13172610,54
6763,13173633,55
6764,13174655,55
6765,13175845,57
6766,13176694,56
6767,13177863,57
6768,13179745,57
6769,13179887,57
6770,13181794,55
6771,13181951,55
6772,13183836,53
6773,13184008,54
6774,13185838,53
6775,13186005,53
6776,13187843,52
6777,13188023,54
6778,13189844,53
6779,13190017,55
6780,13191836,55
6781,13192017,56
6782,13193842,57
6783,13194068,57
6784,13195841,58
6785,13196111,57
6786,13197841,56
6787,13198154,56
6788,13199841,55
6789,13200197,53
6790,13201848,53
6791,13202240,53
6792,13203842,53
6793,13204281,52
6794,13205841,53
6795,13206328,54
6796,13207841,55
6797,13208362,57
6798,13209841,56
6799,13210408,57
6800,13211842,57
6801,13212455,58
6802,13213843,56
6803,13214489,56
6804,13215848,56
6805,13216538,53
6806,13217844,54
6807,13218587,53
6808,13219855,54
6809,13220633,52
6810,13221837,54
6811,13222668,54
6812,13223851,55
6813,13225713,57
6814,13225871,56
6815,13227758,57
6816,13227904,57
6817,13228964,58
6818,13229852,57
6819,13230863,56
6820,13231865,55
6821,13232868,54
6822,13233884,54
6823,13234893,54
6824,13235908,54
6825,13236938,54
6826,13237982,54
6827,13239023,55
6828,13240040,56
6829,13241064,57
6830,13242080,58
6831,13243105,57
6832,13244129,57
6833,13245145,58
6834,13246169,57
6835,13247192,56
6836,13248211,56
6837,13249238,55
6838,13250261,54
6839,13251276,54
6840,13252292,53
6841,13253323,53
6842,13254348,53
6843,13255365,54
6844,13256388,54
6845,13257400,55
6846,13258430,56
6847,13259453,57
6848,13260479,56
6849,13261495,58
6850,13262519,57
6851,13263535,57
6852,13264554,57
6853,13265584,56
6854,13266601,53
6855,13267625,53
6856,13268649,54
6857,13269674,53
6858,13270690,53
6859,13271750,53
6860,13272769,54
6861,13273788,55
6862,13274814,56
6863,13275826,57
6864,13276849,57
6865,13277859,57
6866,13278865,57
6867,13279864,56
6868,13280874,56
6869,13281890,56
6870,13282904,54
6871,13283940,53
6872,13284967,53
6873,13286006,53
6874,13287038,54
6875,13288055,54
6876,13289080,54
6877,13290104,55
6878,13291128,55
6879,13292145,57
6880,13293168,56
6881,13294190,57
6882,13295211,58
6883,13296234,57
6884,13297254,55
6885,13298266,56
6886,13299304,54
6887,13300316,54
6888,13301332,54
6889,13302364,54
6890,13303386,54
6891,13304405,53
6892,13305429,54
6893,13306454,55
6894,13307473,55
6895,13308493,57
6896,13309516,57
6897,13310535,57
6898,13311553,57
6899,13312580,57
6900,13313596,56
6901,13314617,56
6902,13315641,55
6903,13316661,54
6904,13317689,53
6905,13318747,54
6906,13319769,54
6907,13320781,53
6908,13321817,54
6909,13322834,54
6910,13323845,55
6911,13324862,56
6912,13325864,57
6913,13326864,56
6914,13327877,57
6915,13328893,58
6916,13329901,57
6917,13330931,57
6918,13331971,55
6919,13332996,55
6920,13334031,54
6921,13335055,53
6922,13336079,53
6923,13337096,53
6924,13338120,54
6925,13339144,54
6926,13340160,55
6927,13341185,55
6928,13342209,57
6929,13343235,57
6930,13344253,57
6931,13345274,58
6932,13346291,56
6933,13347315,56
6934,13348341,55
6935,13349364,55
6936,13350382,53
6937,13351404,54
6938,13352422,54
6939,13353441,54
6940,13354469,53
6941,13355486,54
6942,13356504,54
6943,13357534,55
6944,13358544,56
6945,13359578,57
6946,13360599,56
6947,13361615,57
6948,13362641,56
6949,13363652,57
6950,13364682,56
6951,13365744,54
6952,13366771,54
6953,13367792,52
6954,13368811,54
6955,13369825,53
6956,13370840,53
6957,13371859,53
6958,13372865,54
6959,13373864,55
6960,13374873,56
6961,13375889,57
6962,13376898,55
6963,13377928,57
6964,13378962,57
6965,13380000,57
6966,13381030,55
6967,13382054,55
6968,13383079,54
6969,13384095,54
6970,13385119,53
6971,13386136,53
6972,13387159,53
6973,13388184,53
6974,13389195,54
6975,13390229,54
6976,13391249,55
6977,13392273,56
6978,13393285,56
6979,13394313,57
6980,13395331,56
6981,13396358,56
6982,13397381,55
6983,13398401,54
6984,13399420,54
6985,13400434,53
6986,13401465,53
6987,13402481,53
6988,13403509,52
6989,13404530,53
6990,13405551,53
6991,13406562,55
6992,13407590,55
6993,13408606,56
6994,13409639,56
6995,13410664,57
6996,13411676,57
6997,13412692,56
6998,13413763,55
6999,13414779,55
7000,13415812,54
7001,13416826,54
7002,13417845,53
7003,13418855,53
7004,13419864,52
7005,13420864,52
7006,13421876,53
7007,13422886,53
7008,13423895,54
7009,13424916,56
7010,13425958,56
7011,13426997,56
7012,13428023,57
7013,13429051,58
7014,13430070,55
7015,13431094,55
7016,13432105,55
7017,13433135,53
7018,13434159,54
7019,13435176,53
7020,13436200,52
7021,13437225,52
7022,13438249,53
7023,13439268,54
7024,13440290,54
7025,13441305,55
7026,13442322,55
7027,13443354,56
7028,13444376,57
7029,13445392,58
7030,13446421,56
7031,13447438,56
7032,13448456,54
7033,13449476,54
7034,13450506,53
7035,13451522,52
7036,13452549,53
7037,13453571,52
7038,13454590,53
7039,13455613,53
7040,13456630,53
7041,13457655,55
7042,13458668,56
7043,13459695,56
7044,13460758,56
7045,13461786,56
7046,13462803,57
7047,13463816,55
7048,13464840,55
7049,13465857,54
7050,13466864,52
7051,13467864,51
7052,13468866,53
7053,13469882,52
7054,13470898,52
7055,13471913,53
7056,13472949,54
7057,13473982,53
7058,13475025,56
7059,13476046,55
7060,13477069,56
7061,13478090,56
7062,13479120,57
7063,13480122,55
7064,13481156,55
7065,13482172,53
7066,13483187,53
7067,13484222,52
7068,13485240,52
7069,13486259,52
7070,13487289,51
7071,13488305,52
7072,13489335,53
7073,13490351,54
7074,13491366,55
7075,13492385,55
7076,13493410,55
7077,13494425,55
7078,13495465,56
7079,13496479,55
7080,13497499,55
7081,13498524,54
7082,13499536,53
7083,13500561,51
7084,13501580,52
7085,13502610,52
7086,13503627,51
7087,13504646,51
7088,13505676,52
7089,13506692,52
7090,13507749,53
7091,13508778,54
7092,13509798,53
7093,13510827,55
7094,13511849,55
7095,13512854,55
7096,13513868,53
7097,13514864,53
7098,13515868,52
7099,13516885,52
7100,13517894,49
7101,13518909,51
7102,13519939,50
7103,13520977,50
7104,13522016,50
7105,13523035,51
7106,13524064,52
7107,13525082,53
7108,13526100,53
7109,13527134,53
7110,13528151,54
7111,13529165,53
7112,13530194,53
7113,13531215,52
7114,13532231,51
7115,13533259,50
7116,13534283,49
7117,13535303,50
7118,13536324,49
7119,13537345,49
7120,13538368,50
7121,13539389,49
7122,13540406,51
7123,13541426,52
7124,13542450,52
7125,13543472,52
7126,13544506,52
7127,13545510,53
7128,13546537,52
7129,13547552,50
7130,13548586,51
7131,13549602,50
7132,13550617,49
7133,13551650,48
7134,13552667,48
7135,13553683,48
7136,13554752,48
7137,13555770,49
7138,13556795,49
7139,13557814,50
7140,13558833,51
7141,13559850,51
7142,13560869,51
7143,13561865,50
7144,13562871,52
7145,13563881,49
7146,13564898,49
7147,13565906,49
7148,13566936,48
7149,13567968,47
7150,13569007,47
7151,13570039,47
7152,13571057,46
7153,13572072,48
7154,13573104,47
7155,13574121,49
7156,13575137,50
7157,13576169,50
7158,13577191,50
7159,13578211,50
7160,13579234,51
7161,13580255,50
7162,13581278,50
7163,13582300,48
7164,13583317,46
7165,13584336,47
7166,13585364,47
7167,13586382,46
7168,13587397,46
7169,13588430,48
7170,13589447,48
7171,13590462,48
7172,13591490,49
7173,13592512,50
7174,13593536,50
7175,13594555,50
7176,13595577,50
7177,13596600,49
7178,13597623,49
7179,13598646,48
7180,13599666,47
7181,13600690,46
7182,13601753,47
7183,13602766,46
7184,13603791,46
7185,13604809,46
7186,13605836,47
7187,13606847,47
7188,13607863,48
7189,13608870,48
7190,13609871,49
7191,13610878,50
7192,13611894,51
7193,13612902,50
7194,13613933,50
7195,13614968,48
7196,13616002,47
7197,13617032,47
7198,13618056,46
7199,13619079,46
7200,13620097,46
7201,13621121,45
7202,13622144,46
7203,13623162,47
7204,13624185,48
7205,13625210,49
7206,13626240,50
7207,13627254,49
7208,13628274,49
7209,13629292,50
7210,13630320,47
7211,13631335,48
7212,13632357,48
7213,13633381,46
7214,13634405,46
7215,13635422,45
7216,13636436,45
7217,13637470,45
7218,13638487,45
7219,13639502,46
7220,13640529,47
7221,13641560,48
7222,13642586,49
7223,13643600,48
7224,13644625,49
7225,13645630,49
7226,13646665,49
7227,13647676,48
7228,13648745,47
7229,13649767,46
7230,13650788,45
7231,13651804,45
7232,13652825,45
7233,13653847,45
7234,13654865,45
7235,13655871,46
7236,13656871,46
7237,13657880,48
7238,13658892,48
7239,13659906,49
7240,13660920,48
7241,13661957,49
7242,13662989,49
7243,13664030,48
7244,13665055,47
7245,13666071,46
7246,13667095,45
7247,13668120,45
7248,13669136,44
7249,13670161,44
7250,13671184,44
7251,13672211,46
7252,13673229,45
7253,13674250,46
7254,13675271,48
7255,13676290,48
7256,13677314,47
7257,13678332,49
7258,13679355,48
7259,13680381,48
7260,13681401,48
7261,13682421,46
7262,13683445,45
7263,13684470,44
7264,13685485,45
7265,13686510,44
7266,13687531,44
7267,13688542,45
7268,13689574,45
7269,13690600,47
7270,13691626,47
7271,13692628,48
7272,13693659,48
7273,13694681,48
7274,13695761,48
7275,13696754,47
7276,13697785,46
7277,13699772,46
7278,13699920,44
7279,13701809,43
7280,13701972,45
7281,13703851,43
7282,13704019,43
7283,13705849,44
7284,13706016,46
7285,13707849,45
7286,13708022,47
7287,13709848,47
7288,13710023,47
7289,13711847,48
7290,13712055,48
7291,13713842,48
7292,13714094,46
7293,13715848,46
7294,13716138,45
7295,13717852,44
7296,13718181,44
7297,13719847,44
7298,13720220,44
7299,13721847,44
7300,13722267,45
7301,13723848,45
7302,13724301,46
7303,13725848,47
7304,13726354,47
7305,13727848,47
7306,13728397,48
7307,13729847,49
7308,13730430,47
7309,13731857,47
7310,13732483,46
7311,13733853,44
7312,13734527,43
7313,13735842,44
7314,13736563,43
7315,13737848,44
7316,13738610,44
7317,13739842,45
7318,13740659,45
7319,13741853,47
7320,13743713,46
7321,13743879,47
7322,13745753,48
7323,13745900,49
7324,13747809,46
7325,13747982,47
7326,13749828,45
7327,13750000,44
7328,13751843,45
7329,13752008,44
7330,13753851,44
7331,13754027,44
7332,13755848,43
7333,13756019,45
7334,13757855,45
7335,13758037,46
7336,13759849,47
7337,13760075,47
7338,13761847,48
7339,13762112,47
7340,13763847,46
7344,13767849,44
7345,13768242,43
7346,13769681,44
7347,13770287,43
7348,13771296,44
7349,13772336,44
7350,13773350,46
7351,13774361,46
7352,13775395,46
7353,13776417,47
7354,13777427,47
7355,13778463,48
7356,13779481,48
7357,13780497,46
7358,13781524,45
7359,13782546,46
7360,13783562,45
7361,13784578,44
7362,13785606,43
7363,13786622,44
7364,13787650,44
7365,13788677,44
7366,13789747,44
7367,13790750,46
7368,13791778,47
7369,13792798,47
7370,13793823,47
7371,13794843,48
7372,13795849,48
7373,13796868,46
7374,13797870,46
7375,13798875,45
7376,13799886,45
7377,13800902,44
7378,13801910,44
7379,13802941,43
7380,13803972,43
7381,13805013,44
7382,13806054,44
7383,13807066,46
7384,13808086,46
7385,13809110,48
7386,13810121,47
7387,13811151,48
7388,13812169,48
7389,13813196,47
7390,13814216,47
7391,13815239,46
7392,13816252,45
7393,13817281,44
7394,13818292,44
7395,13819317,43
7396,13820350,45
7397,13821361,44
7398,13822387,45
7399,13823411,45
7400,13824426,46
7401,13825451,48
7402,13826473,47
7403,13827487,47
7404,13828521,48
7405,13829542,47
7406,13830553,47
7407,13831582,46
7408,13832602,45
7409,13833629,44
7410,13834646,45
7411,13835662,44
7412,13836693,43
7413,13837752,44
7414,13838779,44
7415,13839790,46
7416,13840820,45
7417,13841834,47
7418,13842858,46
7419,13843873,48
7420,13844863,48
7421,13845866,48
7422,13846882,47
7423,13847898,47
7424,13848907,46
7425,13849937,45
7426,13850974,44
7427,13852012,45
7428,13853041,45
7429,13854061,43
7430,13855095,44
7431,13856097,45
7432,13857126,45
7433,13858142,47
7434,13859171,46
7435,13860187,47
7436,13861215,48
7437,13862237,48
7438,13863256,47
7439,13864279,46
7440,13865293,47
7441,13866322,45
7442,13867333,44
7443,13868357,45
7444,13869386,44
7445,13870401,43
7446,13871427,44
7447,13872447,45
7448,13873474,45
7449,13874495,46
7450,13875513,47
7451,13876532,48
7452,13877565,48
7453,13878581,48
7454,13879593,48
7455,13880626,46
7456,13881643,46
7457,13882658,45
7458,13883690,45
7459,13884750,44
7460,13885778,43
7461,13886792,43
7462,13887807,44
7463,13888831,45
7464,13889858,45
7465,13890870,46
7466,13891875,45
7467,13892874,47
7468,13893879,48
7469,13894894,47
7470,13895910,48
7471,13896925,46
7472,13897955,47
7473,13898994,46
7474,13900036,44
7475,13901048,44
7476,13902082,44
7477,13903101,43
7478,13904134,44
7479,13905150,45
7480,13906163,45
7481,13907182,46
7482,13908215,47
7483,13909231,47
7484,13910250,48
7485,13911277,47
7486,13912297,48
7487,13913320,47
7488,13914336,46
7489,13915358,46
7490,13916373,45
7491,13917405,44
7492,13918426,44
7493,13919454,44
7494,13920476,43
7495,13921488,45
7496,13922506,45
7497,13923536,45
7498,13924553,46
7499,13925568,47
7500,13926601,48
7501,13927623,48
7502,13928640,48
7503,13929666,47
7504,13930683,46
7505,13931751,47
7506,13932775,45
7507,13933790,44
7508,13934808,44
7509,13935826,44
7510,13936853,44
7511,13937864,43
7512,13938875,44
7513,13939868,44
7514,13940882,46
7515,13941891,47
7516,13942907,47
7517,13943922,48
7518,13944952,48
7519,13945990,48
7520,13947023,47
7521,13948056,47
7522,13949073,46
7523,13950092,45
7524,13951122,44
7525,13952141,44
7526,13953171,44
7527,13954185,43
7528,13955202,46
7529,13956222,45
7530,13957250,46
7531,13958271,47
7532,13959287,48
7533,13960307,48
7534,13961333,48
7535,13962348,48
7536,13963381,48
7537,13964398,46
7538,13965413,47
7539,13966446,45
7540,13967463,44
7541,13968478,43
7542,13969510,44
7543,13970531,44
7544,13971544,44
7545,13972576,44
7546,13973593,45
7547,13974608,47
7548,13975644,48
7549,13976657,48
7550,13977673,47
7551,13978744,48
7552,13979761,47
7553,13980792,46
7554,13981815,46
7555,13982829,45
7556,13983853,45
7557,13984861,45
7558,13985877,43
7559,13986876,44
7560,13987878,45
7561,13988894,44
7562,13989909,46
7563,13990918,46
7564,13991948,47
7565,13992982,48
7566,13994020,48
7567,13995048,49
7568,13996064,49
7569,13997097,47
7570,13998112,46
7571,13999128,45
7572,14000165,44
7573,14001178,44
7574,14002215,45
7575,14003226,44
7576,14004247,43
7577,14005262,45
7578,14006287,45
7579,14007308,46
7580,14008339,47
7581,14009356,47
7582,14010367,48
7583,14011388,47
7584,14012416,49
7585,14013438,48
7586,14014462,46
7587,14015486,46
7588,14016503,46
7589,14017518,45
7590,14018547,45
7591,14019568,44
7592,14020583,44
7593,14021616,44
7594,14022636,45
7595,14023649,45
7596,14024680,47
7597,14025770,48
7598,14026762,47
7599,14027785,47
7600,14028804,49
7601,14029827,47
7602,14030850,47
7603,14031863,46
7604,14032875,45
7605,14033875,44
7606,14034882,45
7607,14035891,44
7608,14036907,43
7609,14037915,44
7610,14038945,44
7611,14039978,45
7612,14041017,47
7613,14042039,46
7614,14043071,48
7615,14044088,47
7616,14045107,48
7617,14046135,47
7618,14047153,47
7619,14048168,47
7620,14049200,46
7621,14050221,45
7622,14051252,43
7623,14052266,44
7624,14053283,44
7625,14054310,44
7626,14055329,45
7627,14056348,45
7628,14057374,46
7629,14058395,47
7630,14059413,47
7631,14060428,47
7632,14061456,47
7633,14062478,49
7634,14063498,47
7635,14064526,47
7636,14065543,45
7637,14066562,45
7638,14067592,44
7639,14068616,45
7640,14069632,44
7641,14070655,44
7642,14071673,44
7643,14072697,45
7644,14073759,46
7645,14074787,46
7646,14075800,47
7647,14076829,47
7648,14077844,47
7649,14078863,47
7650,14079874,47
7651,14080876,45
7652,14081871,47
7653,14082886,45
7654,14083904,45
7655,14084912,44
7656,14085934,44
7657,14086976,44
7658,14088017,45
7659,14089046,44
7660,14090063,45
7661,14091090,46
7662,14092111,46
7663,14093128,48
7664,14094151,47
7665,14095175,49
7666,14096192,48
7667,14097217,47
7668,14098241,46
7669,14099258,47
7670,14100293,45
7671,14101306,45
7672,14102323,45
7673,14103351,44
7674,14104370,44
7675,14105382,44
7676,14106414,45
7677,14107436,45
7678,14108461,47
7679,14109477,48
7680,14110501,47
7681,14111526,47
7682,14112541,48
7683,14113566,47
7684,14114583,47
7685,14115607,46
7686,14116632,44
7687,14117642,43
7688,14118672,44
7689,14119696,45
7690,14120753,44
7691,14121771,45
7692,14122797,44
7693,14123811,46
7694,14124841,46
7695,14125859,47
7696,14126872,48
7697,14127870,47
7698,14128879,48
7699,14129890,47
7700,14130900,47
7701,14131915,46
7702,14132930,45
7703,14133960,44
7704,14135005,43
7705,14136046,44
7706,14137061,43
7707,14138086,43
7708,14139103,45
7709,14140127,45
7710,14141151,46
7711,14142176,47
7712,14143183,47
7713,14144215,48
7714,14145233,48
7715,14146257,47
7716,14147281,48
7717,14148298,47
7718,14149332,46
7719,14150346,44
7720,14151357,44
7721,14152388,44
7722,14153411,45
7723,14154436,44
7724,14155452,44
7725,14156476,45
7726,14157498,46
7727,14158517,47
7728,14159540,47
7729,14160551,48
7730,14161573,48
7731,14162606,49
7732,14163628,46
7733,14164648,47
7734,14165677,45
7735,14166696,43
7736,14167751,45
7737,14168767,45
7738,14169794,44
7739,14170817,43
7740,14171833,45
7741,14172850,45
7742,14173866,46
7743,14174876,46
7744,14175870,47
7745,14176886,47
7746,14177895,47
7747,14178917,48
7748,14179927,47
7749,14180962,47
7750,14182000,46
7751,14183034,46
7752,14184061,44
7753,14185078,44
7754,14186101,44
7755,14187126,44
7756,14188151,43
7757,14189167,45
7758,14190191,44
7759,14191216,46
7760,14192232,47
7761,14193256,47
7762,14194281,47
7763,14195289,48
7764,14196321,49
7765,14197339,47
7766,14198373,46
7767,14199386,45
7768,14200407,45
7769,14201428,44
7770,14202451,44
7771,14203467,43
7772,14204493,43
7773,14205510,45
7774,14206541,45
7775,14207557,46
7776,14208569,47
7777,14209603,47
7778,14210619,47
7779,14211635,47
7780,14212668,48
7781,14213687,47
7782,14214749,47
7783,14215766,46
7784,14216787,45
7785,14217807,45
7786,14218829,44
7787,14219853,43
7788,14220867,43
7789,14221875,44
7790,14222875,44
7791,14223884,45
7792,14225843,47
7793,14226022,48
7794,14227853,47
7795,14228020,49
7796,14229854,47
7797,14230023,47
7798,14231860,48
7799,14232082,46
7800,14233853,45
7801,14234111,44
7802,14235851,44
7803,14236166,44
7804,14237853,44
7805,14238210,44
7806,14239847,45
7807,14240253,45
7808,14241851,47
7809,14242296,47
7810,14243848,48
7811,14244337,47
7812,14245848,48
7813,14246383,49
7814,14247861,48
7815,14248421,47
7816,14249848,45
7817,14250467,44
7818,14251853,44
7819,14252505,45
7820,14253847,43
7821,14254555,43
7822,14255847,45
7823,14256588,46
7824,14257847,47
7825,14258638,47
7826,14259853,48
7827,14260675,48
7828,14261867,49
7829,14263723,48
7830,14263900,47
7831,14265784,47
7832,14265920,46
7833,14267813,45
7834,14267988,45
7835,14269848,43
7836,14270026,44
7837,14271849,44
7838,14272035,46
7839,14273856,45
7840,14274026,46
7841,14275856,47
7842,14276026,49
7843,14277022,48
7844,14278053,48
7845,14279076,50
7846,14280094,49
7847,14281117,47
7848,14282129,47
7849,14283163,47
7850,14284185,45
7851,14285194,46
7852,14286218,46
7853,14287244,45
7854,14288265,46
7855,14289296,47
7856,14290313,48
7857,14291336,49
7858,14292356,50
7859,14293377,50
7860,14294388,50
7861,14295423,51
7862,14296446,50
7863,14297454,50
7864,14298486,49
7865,14299504,48
7866,14300523,47
7867,14301552,48
7868,14302569,47
7869,14303584,46
7870,14304618,47
7871,14305634,48
7872,14306660,49
7873,14307671,50
7874,14308770,51
7875,14309757,51
7876,14310793,51
7877,14311797,51
7878,14312823,51
7879,14313850,49
7880,14314867,49
7881,14315875,48
7882,14316875,47
7883,14317881,48
7884,14318892,48
7885,14319908,46
7886,14320923,47
7887,14321938,47
7888,14322974,48
7889,14324013,48
7890,14325043,49
7891,14326072,50
7892,14327092,50
7893,14328104,50
7894,14329134,51
7895,14330154,49
7896,14331173,50
7897,14332205,49
7898,14333225,48
7899,14334240,47
7900,14335267,47
7901,14336288,47
7902,14337299,46
7903,14338329,48
7904,14339352,48
7905,14340368,49
7906,14341396,49
7907,14342417,51
7908,14343433,50
7909,14344461,51
7910,14345486,52
7911,14346494,50
7912,14347527,50
7913,14348544,49
7914,14349571,50
7915,14350591,49
7916,14351609,48
7917,14352624,48
7918,14353657,48
7919,14354674,47
7920,14355690,48
7921,14356758,49
7922,14357787,50
7923,14358803,51
7924,14359825,52
7925,14360845,52
7926,14361865,52
7927,14362875,53
7928,14363876,51
7929,14364884,51
7930,14365894,50
7931,14366904,50
7932,14367920,49
7933,14368934,49
7934,14369965,48
7935,14371004,48
7936,14372038,49
7937,14373067,51
7938,14374079,50
7939,14375111,52
7940,14376129,52
7941,14377145,52
7942,14378178,53
7943,14379194,54
7944,14380213,52
7945,14381242,51
7946,14382265,51
7947,14383278,51
7948,14384303,49
7949,14385323,50
7950,14386348,49
7951,14387367,49
7952,14388389,50
7953,14389415,50
7954,14390427,52
7955,14391454,52
7956,14392469,52
7957,14393501,53
7958,14394519,54
7959,14395534,54
7960,14396566,53
7961,14397584,53
7962,14398608,52
7963,14399631,51
7964,14400649,50
7965,14401675,51
7966,14402696,50
7967,14403756,51
7968,14404780,50
7969,14405797,51
7970,14406826,52
7971,14407842,53
7972,14408856,53
7973,14409874,53
7974,14410883,53
7975,14411880,54
7976,14412891,54
7977,14413900,53
7978,14414916,53
7979,14415931,52
7980,14416961,51
7981,14418000,51
7982,14419039,51
7983,14420065,50
7984,14421086,49
7985,14422104,50
7986,14423119,51
7987,14424151,53
7988,14425172,54
7989,14426193,54
7990,14427214,54
7991,14428242,54
7992,14429261,56
7993,14430282,54
7994,14431299,53
7995,14432314,52
7996,14433347,51
7997,14434366,51
7998,14435388,51
7999,14436412,51
8000,14437429,49
8001,14438449,51
8002,14439477,52
8003,14440498,52
8004,14441509,53
8005,14442542,53
8006,14443559,55
8007,14444578,54
8008,14445606,55
8009,14446623,55
8010,14447647,53
8011,14448672,53
8012,14449683,52
8013,14450751,51
8014,14451780,51
8015,14452787,52
8016,14453812,51
8017,14454833,51
8018,14455862,52
8019,14456879,52
8020,14457871,53
8021,14458871,55
8022,14459890,55
8023,14460903,56
8024,14461919,56
8025,14462927,56
8026,14463958,54
8027,14464990,54
8028,14466029,54
8029,14467061,52
8030,14468086,51
8031,14469103,51
8032,14470126,52
8033,14471152,52
8034,14472168,53
8035,14473191,53
8036,14474217,54
8037,14475229,54
8038,14476259,56
8039,14477263,55
8040,14478297,56
8041,14479321,57
8042,14480339,55
8043,14481363,54
8044,14482386,55
8045,14483398,53
8046,14484430,53
8047,14485439,52
8048,14486473,52
8049,14487493,51
8050,14488516,52
8051,14489538,53
8052,14490558,55
8053,14491569,55
8054,14492599,56
8055,14493625,55
8056,14494635,56
8057,14495663,56
8058,14496684,56
8059,14497748,55
8060,14498772,55
8061,14499792,53
8062,14500803,53
8063,14501822,53
8064,14502856,52
8065,14503874,53
8066,14504875,51
8067,14505874,53
8068,14506889,54
8069,14507899,55
8070,14508916,55
8071,14509924,56
8072,14510954,56
8073,14511981,57
8074,14513020,57
8075,14514058,55
8076,14515077,55
8077,14516101,54
8078,14517122,53
8079,14518145,53
8080,14519153,53
8081,14520188,52
8082,14521208,52
8083,14522220,53
8084,14523253,53
8085,14524272,56
8086,14525303,56
8087,14526313,56
8088,14527338,56
8089,14528353,57
8090,14529382,56
8091,14530399,55
8092,14531418,55
8093,14532447,55
8094,14533464,53
8095,14534491,53
8096,14535510,53
8097,14536529,53
8098,14537553,52
8099,14538577,53
8100,14539599,54
8101,14540610,55
8102,14541638,55
8103,14542664,56
8104,14543674,56
8105,14544750,57
8106,14545763,58
8107,14546786,57
8108,14547806,56
8109,14548830,55
8110,14549846,54
8111,14550875,54
8112,14551876,53
8113,14552878,53
8114,14553890,52
8115,14554900,53
8116,14555907,53
8117,14556927,54
8118,14557941,56
8119,14558981,56
8120,14560011,57
8121,14561049,57
8122,14562064,57
8123,14563097,56
8124,14564114,56
8125,14565129,56
8126,14566162,54
8127,14567179,53
8128,14568194,54
8129,14569227,52
8130,14570247,53
8131,14571264,52
8132,14572292,54
8133,14573309,54
8134,14574338,55
8135,14575357,56
8136,14576377,57
8137,14577400,56
8138,14578422,57
8139,14579439,57
8140,14580454,56
8141,14581487,56
8142,14582504,55
8143,14583520,54
8144,14584550,53
8145,14585562,53
8146,14586593,53
8147,14587617,53
8148,14588636,54
8149,14589654,55
8150,14590682,55
8151,14591743,55
8152,14592762,57
8153,14593792,57
8154,14594803,57
8155,14595827,57
8156,14596842,57
8157,14597862,56
8158,14598875,55
8159,14599877,54
8160,14600887,53
8161,14601898,54
8162,14602907,53
8163,14603923,53
8164,14604938,54
8165,14605968,54
